"Author","Year","Accession","Replicate","Quantitation","Species","File","Time"
"Wan",2015,"PXD002322","Hs_HCW_8","Spectral counts","Homo sapiens","WAN100329_OT2_HS3NE_HCW_P2A07.raw",60.027
"Wan",2015,"PXD002322","Hs_HCW_8","Spectral counts","Homo sapiens","WAN100329_OT2_HS3NE_HCW_P2A08.raw",60.0197
"Wan",2015,"PXD002322","Hs_HCW_8","Spectral counts","Homo sapiens","WAN100329_OT2_HS3NE_HCW_P2A09.raw",60.0028
"Wan",2015,"PXD002322","Hs_HCW_8","Spectral counts","Homo sapiens","WAN100329_OT2_HS3NE_HCW_P2A10.raw",59.9902
"Wan",2015,"PXD002322","Hs_HCW_8","Spectral counts","Homo sapiens","WAN100329_OT2_HS3NE_HCW_P2A11.raw",60.0248
"Wan",2015,"PXD002322","Hs_HCW_8","Spectral counts","Homo sapiens","WAN100329_OT2_HS3NE_HCW_P2A12.raw",60.0247
"Wan",2015,"PXD002322","Hs_HCW_8","Spectral counts","Homo sapiens","WAN100329_OT2_HS3NE_HCW_P2B01.raw",60.0183
"Wan",2015,"PXD002322","Hs_HCW_8","Spectral counts","Homo sapiens","WAN100329_OT2_HS3NE_HCW_P2B02.raw",60.005
"Wan",2015,"PXD002322","Hs_HCW_8","Spectral counts","Homo sapiens","WAN100329_OT2_HS3NE_HCW_P2B03.raw",60.0188
"Wan",2015,"PXD002322","Hs_HCW_8","Spectral counts","Homo sapiens","WAN100329_OT2_HS3NE_HCW_P2B04.raw",60.0267
"Wan",2015,"PXD002322","Hs_HCW_8","Spectral counts","Homo sapiens","WAN100329_OT2_HS3NE_HCW_P2B05.raw",59.9944
"Wan",2015,"PXD002322","Hs_HCW_8","Spectral counts","Homo sapiens","WAN100329_OT2_HS3NE_HCW_P2B06.raw",59.9933
"Wan",2015,"PXD002322","Hs_HCW_8","Spectral counts","Homo sapiens","WAN100329_OT2_HS3NE_HCW_P2B07.raw",60.003
"Wan",2015,"PXD002322","Hs_HCW_8","Spectral counts","Homo sapiens","WAN100329_OT2_HS3NE_HCW_P2B08.raw",60.0112
"Wan",2015,"PXD002322","Hs_HCW_8","Spectral counts","Homo sapiens","WAN100329_OT2_HS3NE_HCW_P2B09.raw",59.9921
"Wan",2015,"PXD002322","Hs_HCW_8","Spectral counts","Homo sapiens","WAN100329_OT2_HS3NE_HCW_P2B10.raw",60.0128
"Wan",2015,"PXD002322","Hs_HCW_8","Spectral counts","Homo sapiens","WAN100329_OT2_HS3NE_HCW_P2B11.raw",60.0166
"Wan",2015,"PXD002322","Hs_HCW_8","Spectral counts","Homo sapiens","WAN100329_OT2_HS3NE_HCW_P2B12.raw",60.0185
"Wan",2015,"PXD002322","Hs_HCW_8","Spectral counts","Homo sapiens","WAN100329_OT2_HS3NE_HCW_P2C01.raw",54.9949
"Wan",2015,"PXD002322","Hs_HCW_8","Spectral counts","Homo sapiens","WAN100329_OT2_HS3NE_HCW_P2C02.raw",55.0353
"Wan",2015,"PXD002322","Hs_HCW_8","Spectral counts","Homo sapiens","WAN100329_OT2_HS3NE_HCW_P2C03.raw",55.001
"Wan",2015,"PXD002322","Hs_HCW_8","Spectral counts","Homo sapiens","WAN100329_OT2_HS3NE_HCW_P2C04.raw",55.0174
"Wan",2015,"PXD002322","Hs_HCW_8","Spectral counts","Homo sapiens","WAN100329_OT2_HS3NE_HCW_P2C05.raw",55.0178
"Wan",2015,"PXD002322","Hs_HCW_8","Spectral counts","Homo sapiens","WAN100329_OT2_HS3NE_HCW_P2C06.raw",60.0126
"Wan",2015,"PXD002322","Hs_HCW_8","Spectral counts","Homo sapiens","WAN100425_OT2_HS3NE_HCW_P1G08.raw",59.9998
"Wan",2015,"PXD002322","Hs_HCW_8","Spectral counts","Homo sapiens","WAN100425_OT2_HS3NE_HCW_P1G09.raw",60.0023
"Wan",2015,"PXD002322","Hs_HCW_8","Spectral counts","Homo sapiens","WAN100425_OT2_HS3NE_HCW_P1G10.raw",59.9999
"Wan",2015,"PXD002322","Hs_HCW_8","Spectral counts","Homo sapiens","WAN100425_OT2_HS3NE_HCW_P1G11.raw",60.0139
"Wan",2015,"PXD002322","Hs_HCW_8","Spectral counts","Homo sapiens","WAN100425_OT2_HS3NE_HCW_P1G12.raw",60.0147
"Wan",2015,"PXD002322","Hs_HCW_8","Spectral counts","Homo sapiens","WAN100425_OT2_HS3NE_HCW_P1H01.raw",60.0128
"Wan",2015,"PXD002322","Hs_HCW_8","Spectral counts","Homo sapiens","WAN100425_OT2_HS3NE_HCW_P1H02.raw",60.0039
"Wan",2015,"PXD002322","Hs_HCW_8","Spectral counts","Homo sapiens","WAN100425_OT2_HS3NE_HCW_P1H03.raw",60.0218
"Wan",2015,"PXD002322","Hs_HCW_8","Spectral counts","Homo sapiens","WAN100425_OT2_HS3NE_HCW_P1H04.raw",60.0115
"Wan",2015,"PXD002322","Hs_HCW_8","Spectral counts","Homo sapiens","WAN100425_OT2_HS3NE_HCW_P1H05.raw",60.0266
"Wan",2015,"PXD002322","Hs_HCW_8","Spectral counts","Homo sapiens","WAN100425_OT2_HS3NE_HCW_P1H06.raw",60.0004
"Wan",2015,"PXD002322","Hs_HCW_8","Spectral counts","Homo sapiens","WAN100425_OT2_HS3NE_HCW_P1H07.raw",60.0038
"Wan",2015,"PXD002322","Hs_HCW_8","Spectral counts","Homo sapiens","WAN100425_OT2_HS3NE_HCW_P1H08.raw",60.0159
"Wan",2015,"PXD002322","Hs_HCW_8","Spectral counts","Homo sapiens","WAN100425_OT2_HS3NE_HCW_P1H09.raw",60.0163
"Wan",2015,"PXD002322","Hs_HCW_9","Spectral counts","Homo sapiens","WAN101031_OT2_Hela_P1A01_1h.raw",65.0116
"Wan",2015,"PXD002322","Hs_HCW_9","Spectral counts","Homo sapiens","WAN101031_OT2_Hela_P1A02_1h.raw",65.0099
"Wan",2015,"PXD002322","Hs_HCW_9","Spectral counts","Homo sapiens","WAN101031_OT2_Hela_P1A03_1h.raw",65.0305
"Wan",2015,"PXD002322","Hs_HCW_9","Spectral counts","Homo sapiens","WAN101031_OT2_Hela_P1A04_1h.raw",65.0212
"Wan",2015,"PXD002322","Hs_HCW_9","Spectral counts","Homo sapiens","WAN101031_OT2_Hela_P1A05_1h.raw",65.001
"Wan",2015,"PXD002322","Hs_HCW_9","Spectral counts","Homo sapiens","WAN101031_OT2_Hela_P1A06_1h.raw",65.0158
"Wan",2015,"PXD002322","Hs_HCW_9","Spectral counts","Homo sapiens","WAN101031_OT2_Hela_P1A07_1h.raw",65.0139
"Wan",2015,"PXD002322","Hs_HCW_9","Spectral counts","Homo sapiens","WAN101031_OT2_Hela_P1A08_1h.raw",65.0073
"Wan",2015,"PXD002322","Hs_HCW_9","Spectral counts","Homo sapiens","WAN101031_OT2_Hela_P1A09_1h.raw",65.0016
"Wan",2015,"PXD002322","Hs_HCW_9","Spectral counts","Homo sapiens","WAN101031_OT2_Hela_P1A10_1h.raw",65.0282
"Wan",2015,"PXD002322","Hs_HCW_9","Spectral counts","Homo sapiens","WAN101031_OT2_Hela_P1A11_1h.raw",65.0304
"Wan",2015,"PXD002322","Hs_HCW_9","Spectral counts","Homo sapiens","WAN101031_OT2_Hela_P1A12_1h.raw",65.0236
"Wan",2015,"PXD002322","Hs_HCW_9","Spectral counts","Homo sapiens","WAN101031_OT2_Hela_P1B01_1h.raw",65.0084
"Wan",2015,"PXD002322","Hs_HCW_9","Spectral counts","Homo sapiens","WAN101031_OT2_Hela_P1B02_1h.raw",65.018
"Wan",2015,"PXD002322","Hs_HCW_9","Spectral counts","Homo sapiens","WAN101031_OT2_Hela_P1B03_1h.raw",65.0032
"Wan",2015,"PXD002322","Hs_HCW_9","Spectral counts","Homo sapiens","WAN101031_OT2_Hela_P1B04_1h.raw",65.0209
"Wan",2015,"PXD002322","Hs_HCW_9","Spectral counts","Homo sapiens","WAN101031_OT2_Hela_P1B05_1h.raw",65.0135
"Wan",2015,"PXD002322","Hs_HCW_9","Spectral counts","Homo sapiens","WAN101031_OT2_Hela_P1B06_1h.raw",64.996
"Wan",2015,"PXD002322","Hs_HCW_9","Spectral counts","Homo sapiens","WAN101031_OT2_Hela_P1B07_1h.raw",65.0242
"Wan",2015,"PXD002322","Hs_HCW_9","Spectral counts","Homo sapiens","WAN101031_OT2_Hela_P1B08_1h.raw",65.0143
"Wan",2015,"PXD002322","Hs_HCW_9","Spectral counts","Homo sapiens","WAN101031_OT2_Hela_P1B09_1h.raw",65.0135
"Wan",2015,"PXD002322","Hs_HCW_9","Spectral counts","Homo sapiens","WAN101031_OT2_Hela_P1B10_1h.raw",65.0305
"Wan",2015,"PXD002322","Hs_HCW_9","Spectral counts","Homo sapiens","WAN101031_OT2_Hela_P1B11_1h.raw",64.9949
"Wan",2015,"PXD002322","Hs_HCW_9","Spectral counts","Homo sapiens","WAN101031_OT2_Hela_P1B12_1h.raw",65.0019
"Wan",2015,"PXD002322","Hs_HCW_9","Spectral counts","Homo sapiens","WAN101031_OT2_Hela_P1C01_1h.raw",65.0011
"Wan",2015,"PXD002322","Hs_HCW_9","Spectral counts","Homo sapiens","WAN101031_OT2_Hela_P1C02_1h.raw",65.009
"Wan",2015,"PXD002322","Hs_HCW_9","Spectral counts","Homo sapiens","WAN101031_OT2_Hela_P1C03_1h.raw",65.0043
"Wan",2015,"PXD002322","Hs_HCW_9","Spectral counts","Homo sapiens","WAN101031_OT2_Hela_P1C04_1h.raw",65.0115
"Wan",2015,"PXD002322","Hs_HCW_9","Spectral counts","Homo sapiens","WAN101031_OT2_Hela_P1C05_1h.raw",65.0045
"Wan",2015,"PXD002322","Hs_HCW_9","Spectral counts","Homo sapiens","WAN101031_OT2_Hela_P1C06_1h.raw",65.0116
"Wan",2015,"PXD002322","Hs_HCW_9","Spectral counts","Homo sapiens","WAN101031_OT2_Hela_P1C07_1h.raw",64.993
"Wan",2015,"PXD002322","Hs_HCW_9","Spectral counts","Homo sapiens","WAN101031_OT2_Hela_P1C08_1h.raw",65.0192
"Wan",2015,"PXD002322","Hs_HCW_9","Spectral counts","Homo sapiens","WAN101031_OT2_Hela_P1C09_1h.raw",65.0238
"Wan",2015,"PXD002322","Hs_HCW_9","Spectral counts","Homo sapiens","WAN101031_OT2_Hela_P1C10_1h.raw",65.0198
"Wan",2015,"PXD002322","Hs_HCW_9","Spectral counts","Homo sapiens","WAN101031_OT2_Hela_P1C11_1h.raw",65.0041
"Wan",2015,"PXD002322","Hs_HCW_9","Spectral counts","Homo sapiens","WAN101031_OT2_Hela_P1C12_1h.raw",65.0044
"Wan",2015,"PXD002322","Hs_HCW_9","Spectral counts","Homo sapiens","WAN101031_OT2_Hela_P1D01_1h.raw",65.0057
"Wan",2015,"PXD002322","Hs_HCW_9","Spectral counts","Homo sapiens","WAN101031_OT2_Hela_P1D02_1h.raw",65.0314
"Wan",2015,"PXD002322","Hs_HCW_9","Spectral counts","Homo sapiens","WAN101031_OT2_Hela_P1D03_1h.raw",65.0198
"Wan",2015,"PXD002322","Hs_HCW_9","Spectral counts","Homo sapiens","WAN101031_OT2_Hela_P1D04_1h.raw",65.0208
"Wan",2015,"PXD002322","Hs_HCW_9","Spectral counts","Homo sapiens","WAN101031_OT2_Hela_P1D05_1h.raw",65.0162
"Wan",2015,"PXD002322","Hs_HCW_9","Spectral counts","Homo sapiens","WAN101031_OT2_Hela_P1D06_1h.raw",65.0256
"Wan",2015,"PXD002322","Hs_HCW_9","Spectral counts","Homo sapiens","WAN101031_OT2_Hela_P1D07_1h.raw",65.0304
"Wan",2015,"PXD002322","Hs_HCW_9","Spectral counts","Homo sapiens","WAN101031_OT2_Hela_P1D08_1h.raw",64.9964
"Wan",2015,"PXD002322","Hs_HCW_9","Spectral counts","Homo sapiens","WAN101031_OT2_Hela_P1D09_1h.raw",65.0079
"Wan",2015,"PXD002322","Hs_HCW_9","Spectral counts","Homo sapiens","WAN101031_OT2_Hela_P1D10_1h.raw",65.0281
"Wan",2015,"PXD002322","Hs_HCW_9","Spectral counts","Homo sapiens","WAN101031_OT2_Hela_P1D11_1h.raw",65.0178
"Wan",2015,"PXD002322","Hs_HCW_9","Spectral counts","Homo sapiens","WAN101031_OT2_Hela_P1D12_1h.raw",65.0062
"Wan",2015,"PXD002322","Hs_HCW_9","Spectral counts","Homo sapiens","WAN101031_OT2_Hela_P1E01_1h.raw",65.0233
"Wan",2015,"PXD002322","Hs_HCW_9","Spectral counts","Homo sapiens","WAN101031_OT2_Hela_P1E02_1h.raw",65.0156
"Wan",2015,"PXD002322","Hs_HCW_9","Spectral counts","Homo sapiens","WAN101031_OT2_Hela_P1E03_1h.raw",65.0179
"Wan",2015,"PXD002322","Hs_HCW_9","Spectral counts","Homo sapiens","WAN101031_OT2_Hela_P1E04_1h.raw",65.0215
"Wan",2015,"PXD002322","Hs_HCW_9","Spectral counts","Homo sapiens","WAN101031_OT2_Hela_P1E05_1h.raw",65.0155
"Wan",2015,"PXD002322","Hs_HCW_9","Spectral counts","Homo sapiens","WAN101031_OT2_Hela_P1E06_1h.raw",64.9905
"Wan",2015,"PXD002322","Hs_HCW_9","Spectral counts","Homo sapiens","WAN101031_OT2_Hela_P1E07_1h.raw",65.0102
"Wan",2015,"PXD002322","Hs_HCW_9","Spectral counts","Homo sapiens","WAN101031_OT2_Hela_P1E08_1h.raw",65.0289
"Wan",2015,"PXD002322","Hs_HCW_9","Spectral counts","Homo sapiens","WAN101031_OT2_Hela_P1E09_1h.raw",65.0083
"Wan",2015,"PXD002322","Hs_HCW_9","Spectral counts","Homo sapiens","WAN101031_OT2_Hela_P1E10_1h.raw",65.0079
"Wan",2015,"PXD002322","Hs_HCW_9","Spectral counts","Homo sapiens","WAN101031_OT2_Hela_P1E11_1h.raw",65.0051
"Wan",2015,"PXD002322","Hs_HCW_9","Spectral counts","Homo sapiens","WAN101031_OT2_Hela_P1E12_1h.raw",65.007
"Wan",2015,"PXD002322","Hs_HCW_9","Spectral counts","Homo sapiens","WAN101031_OT2_Hela_P1F01_1h.raw",65.0133
"Wan",2015,"PXD002322","Hs_HCW_9","Spectral counts","Homo sapiens","WAN101031_OT2_Hela_P1F03_1h.raw",64.9995
"Wan",2015,"PXD002322","Hs_HCW_9","Spectral counts","Homo sapiens","WAN101031_OT2_Hela_P1F04_1h.raw",65.0046
"Wan",2015,"PXD002322","Hs_HCW_9","Spectral counts","Homo sapiens","WAN101031_OT2_Hela_P1F05_1h.raw",64.9737
"Wan",2015,"PXD002322","Hs_HCW_9","Spectral counts","Homo sapiens","WAN101031_OT2_Hela_P1F06_1h.raw",65
"Wan",2015,"PXD002322","Hs_HCW_9","Spectral counts","Homo sapiens","WAN101031_OT2_Hela_P1F07_1h.raw",65.0204
"Wan",2015,"PXD002322","Hs_HCW_9","Spectral counts","Homo sapiens","WAN101031_OT2_Hela_P1F08_1h.raw",65.0311
"Wan",2015,"PXD002322","Hs_HCW_9","Spectral counts","Homo sapiens","WAN101031_OT2_Hela_P1F09_1h.raw",65.0063
"Wan",2015,"PXD002322","Hs_HCW_9","Spectral counts","Homo sapiens","WAN101031_OT2_Hela_P1F10_1h.raw",65.0099
"Wan",2015,"PXD002322","Hs_HCW_9","Spectral counts","Homo sapiens","WAN101031_OT2_Hela_P1F11_1h.raw",65.0227
"Wan",2015,"PXD002322","Hs_HCW_9","Spectral counts","Homo sapiens","WAN101031_OT2_Hela_P1F12_1h.raw",65.0133
"Wan",2015,"PXD002322","Hs_HCW_9","Spectral counts","Homo sapiens","WAN101031_OT2_Hela_P1G01_1h.raw",65.0078
"Wan",2015,"PXD002322","Hs_HCW_9","Spectral counts","Homo sapiens","WAN101031_OT2_Hela_P1G02_1h.raw",65.0168
"Wan",2015,"PXD002322","Hs_HCW_9","Spectral counts","Homo sapiens","WAN101031_OT2_Hela_P1G03_1h.raw",65.0287
"Wan",2015,"PXD002322","Hs_HCW_9","Spectral counts","Homo sapiens","WAN101031_OT2_Hela_P1G04_1h.raw",65.0102
"Wan",2015,"PXD002322","Hs_HCW_9","Spectral counts","Homo sapiens","WAN101031_OT2_Hela_P1G05_1h.raw",64.9961
"Wan",2015,"PXD002322","Hs_HCW_9","Spectral counts","Homo sapiens","WAN101031_OT2_Hela_P1G06_1h.raw",65.0192
"Wan",2015,"PXD002322","Hs_HCW_9","Spectral counts","Homo sapiens","WAN101031_OT2_Hela_P1G07_1h.raw",65.0213
"Wan",2015,"PXD002322","Hs_HCW_9","Spectral counts","Homo sapiens","WAN101031_OT2_Hela_P1G08_1h.raw",65.0308
"Wan",2015,"PXD002322","Hs_HCW_9","Spectral counts","Homo sapiens","WAN101031_OT2_Hela_P1G09_1h.raw",65.0025
"Wan",2015,"PXD002322","Hs_HCW_9","Spectral counts","Homo sapiens","WAN101031_OT2_Hela_P1G10_1h.raw",65.0068
"Wan",2015,"PXD002322","Hs_HCW_9","Spectral counts","Homo sapiens","WAN101031_OT2_Hela_P1G11_1h.raw",65.0138
"Wan",2015,"PXD002322","Hs_HCW_9","Spectral counts","Homo sapiens","WAN101031_OT2_Hela_P1G12_1h.raw",65.0266
"Wan",2015,"PXD002322","Hs_HCW_9","Spectral counts","Homo sapiens","WAN101031_OT2_Hela_P1H01_1h.raw",65.0106
"Wan",2015,"PXD002322","Hs_HCW_9","Spectral counts","Homo sapiens","WAN101031_OT2_Hela_P1H02_1h.raw",65.0035
"Wan",2015,"PXD002322","Hs_HCW_9","Spectral counts","Homo sapiens","WAN101031_OT2_Hela_P1H03_1h.raw",65.0234
"Wan",2015,"PXD002322","Hs_HCW_9","Spectral counts","Homo sapiens","WAN101031_OT2_Hela_P1H04_1h.raw",64.995
"Wan",2015,"PXD002322","Hs_HCW_9","Spectral counts","Homo sapiens","WAN101031_OT2_Hela_P1H05_1h.raw",64.9925
"Wan",2015,"PXD002322","Hs_HCW_9","Spectral counts","Homo sapiens","WAN101031_OT2_Hela_P1H06_1h.raw",65.0139
"Wan",2015,"PXD002322","Hs_HCW_9","Spectral counts","Homo sapiens","WAN101031_OT2_Hela_P1H07_1h.raw",64.9983
"Wan",2015,"PXD002322","Hs_HCW_9","Spectral counts","Homo sapiens","WAN101031_OT2_Hela_P1H08_1h.raw",65.0133
"Wan",2015,"PXD002322","Hs_HCW_9","Spectral counts","Homo sapiens","WAN101031_OT2_Hela_P1H09_1h.raw",65.0238
"Wan",2015,"PXD002322","Hs_HCW_9","Spectral counts","Homo sapiens","WAN101031_OT2_Hela_P1H10_1h.raw",64.9915
"Wan",2015,"PXD002322","Hs_HCW_9","Spectral counts","Homo sapiens","WAN101031_OT2_Hela_P1H11_1h.raw",65.0094
"Wan",2015,"PXD002322","Hs_HCW_9","Spectral counts","Homo sapiens","WAN101031_OT2_Hela_P1H12_1h.raw",65.0224
"Wan",2015,"PXD002322","Hs_HCW_9","Spectral counts","Homo sapiens","WAN101031_OT2_Hela_P2A01_1h.raw",65.0201
"Wan",2015,"PXD002322","Hs_HCW_9","Spectral counts","Homo sapiens","WAN101031_OT2_Hela_P2A02_1h.raw",65.012
"Wan",2015,"PXD002322","Hs_HCW_9","Spectral counts","Homo sapiens","WAN101031_OT2_Hela_P2A03_1h.raw",64.9961
"Wan",2015,"PXD002322","Hs_HCW_9","Spectral counts","Homo sapiens","WAN101031_OT2_Hela_P2A04_1h.raw",65.0095
"Wan",2015,"PXD002322","Hs_HCW_9","Spectral counts","Homo sapiens","WAN101031_OT2_Hela_P2A05_1h.raw",65.0214
"Wan",2015,"PXD002322","Hs_HCW_9","Spectral counts","Homo sapiens","WAN101031_OT2_Hela_P2A06_1h.raw",65.0228
"Wan",2015,"PXD002322","Hs_HCW_9","Spectral counts","Homo sapiens","WAN101031_OT2_Hela_P2A07_1h.raw",65.0035
"Wan",2015,"PXD002322","Hs_HCW_9","Spectral counts","Homo sapiens","WAN101031_OT2_Hela_P2A08_1h.raw",65.0114
"Wan",2015,"PXD002322","Hs_HCW_9","Spectral counts","Homo sapiens","WAN101031_OT2_Hela_P2A09_1h.raw",64.9964
"Wan",2015,"PXD002322","Hs_HCW_9","Spectral counts","Homo sapiens","WAN101031_OT2_Hela_P2A10_1h.raw",64.9993
"Wan",2015,"PXD002322","Hs_HCW_9","Spectral counts","Homo sapiens","WAN101031_OT2_Hela_P2A11_1h.raw",64.9988
"Wan",2015,"PXD002322","Hs_HCW_9","Spectral counts","Homo sapiens","WAN101031_OT2_Hela_P2A12_1h.raw",65.0076
"Wan",2015,"PXD002322","Hs_HCW_9","Spectral counts","Homo sapiens","WAN101031_OT2_Hela_P2B01_1h.raw",64.993
"Wan",2015,"PXD002322","Hs_HCW_9","Spectral counts","Homo sapiens","WAN101031_OT2_Hela_P2B02_1h.raw",65.01
"Wan",2015,"PXD002322","Hs_HCW_9","Spectral counts","Homo sapiens","WAN101031_OT2_Hela_P2B03_1h.raw",65.0269
"Wan",2015,"PXD002322","Hs_HCW_9","Spectral counts","Homo sapiens","WAN101031_OT2_Hela_P2B04_1h.raw",65.0132
"Wan",2015,"PXD002322","Hs_HCW_9","Spectral counts","Homo sapiens","WAN101031_OT2_Hela_P2B05_1h.raw",65.0272
"Wan",2015,"PXD002322","Hs_HCW_9","Spectral counts","Homo sapiens","WAN101031_OT2_Hela_P2B06_1h.raw",65.03
"Wan",2015,"PXD002322","Hs_HCW_9","Spectral counts","Homo sapiens","WAN101031_OT2_Hela_P2B07_1h.raw",65.0093
"Wan",2015,"PXD002322","Hs_HCW_9","Spectral counts","Homo sapiens","WAN101031_OT2_Hela_P2B08_1h.raw",65.0111
"Wan",2015,"PXD002322","Hs_HCW_9","Spectral counts","Homo sapiens","WAN101031_OT2_Hela_P2B09_1h.raw",65.0035
"Wan",2015,"PXD002322","Hs_HCW_9","Spectral counts","Homo sapiens","WAN101031_OT2_Hela_P2B10_1h.raw",65.0066
"Wan",2015,"PXD002322","Hs_HCW_9","Spectral counts","Homo sapiens","WAN101031_OT2_Hela_P2B11_1h.raw",65.0166
"Wan",2015,"PXD002322","Hs_HCW_9","Spectral counts","Homo sapiens","WAN101031_OT2_Hela_P2B12_1h.raw",64.9928
"Wan",2015,"PXD002322","Hs_HCW_9","Spectral counts","Homo sapiens","WAN101031_OT2_Hela_P2C01_1h.raw",65.0198
"Wan",2015,"PXD002322","Hs_HCW_9","Spectral counts","Homo sapiens","WAN101031_OT2_Hela_P2C02_1h.raw",64.9961
"Wan",2015,"PXD002322","Hs_HCW_9","Spectral counts","Homo sapiens","WAN101031_OT2_Hela_P2C03_1h.raw",64.998
"Wan",2015,"PXD002322","Hs_HCW_9","Spectral counts","Homo sapiens","WAN101031_OT2_Hela_P2C04_1h.raw",65.0293
"Wan",2015,"PXD002322","Hs_HCW_9","Spectral counts","Homo sapiens","WAN101031_OT2_Hela_P2C05_1h.raw",65.0208
"Wan",2015,"PXD002322","Hs_HCW_9","Spectral counts","Homo sapiens","WAN101031_OT2_Hela_P2C06_1h.raw",64.9975
"Wan",2015,"PXD002322","Hs_HCW_3","Spectral counts","Homo sapiens","WAN1100519_OT2_G166wce_HCW_P1A01.raw",54.9916
"Wan",2015,"PXD002322","Hs_HCW_3","Spectral counts","Homo sapiens","WAN1100519_OT2_G166wce_HCW_P1A03.raw",54.9899
"Wan",2015,"PXD002322","Hs_HCW_3","Spectral counts","Homo sapiens","WAN1100519_OT2_G166wce_HCW_P1A05.raw",54.9928
"Wan",2015,"PXD002322","Hs_HCW_3","Spectral counts","Homo sapiens","WAN1100519_OT2_G166wce_HCW_P1A07.raw",54.984
"Wan",2015,"PXD002322","Hs_HCW_3","Spectral counts","Homo sapiens","WAN1100519_OT2_G166wce_HCW_P1A09.raw",54.9812
"Wan",2015,"PXD002322","Hs_HCW_3","Spectral counts","Homo sapiens","WAN1100519_OT2_G166wce_HCW_P1A11.raw",54.9806
"Wan",2015,"PXD002322","Hs_HCW_3","Spectral counts","Homo sapiens","WAN1100519_OT2_G166wce_HCW_P1B01.raw",54.9887
"Wan",2015,"PXD002322","Hs_HCW_3","Spectral counts","Homo sapiens","WAN1100519_OT2_G166wce_HCW_P1B02.raw",55.001
"Wan",2015,"PXD002322","Hs_HCW_3","Spectral counts","Homo sapiens","WAN1100519_OT2_G166wce_HCW_P1B03.raw",54.9856
"Wan",2015,"PXD002322","Hs_HCW_3","Spectral counts","Homo sapiens","WAN1100519_OT2_G166wce_HCW_P1B04.raw",54.9905
"Wan",2015,"PXD002322","Hs_HCW_3","Spectral counts","Homo sapiens","WAN1100519_OT2_G166wce_HCW_P1B05.raw",54.9831
"Wan",2015,"PXD002322","Hs_HCW_3","Spectral counts","Homo sapiens","WAN1100519_OT2_G166wce_HCW_P1B06.raw",54.9824
"Wan",2015,"PXD002322","Hs_HCW_3","Spectral counts","Homo sapiens","WAN1100519_OT2_G166wce_HCW_P1B07.raw",54.9998
"Wan",2015,"PXD002322","Hs_HCW_3","Spectral counts","Homo sapiens","WAN1100519_OT2_G166wce_HCW_P1B08.raw",54.9949
"Wan",2015,"PXD002322","Hs_HCW_3","Spectral counts","Homo sapiens","WAN1100519_OT2_G166wce_HCW_P1B09.raw",54.9954
"Wan",2015,"PXD002322","Hs_HCW_3","Spectral counts","Homo sapiens","WAN1100519_OT2_G166wce_HCW_P1B10.raw",55.0027
"Wan",2015,"PXD002322","Hs_HCW_3","Spectral counts","Homo sapiens","WAN1100519_OT2_G166wce_HCW_P1B11.raw",54.9939
"Wan",2015,"PXD002322","Hs_HCW_3","Spectral counts","Homo sapiens","WAN1100519_OT2_G166wce_HCW_P1B12.raw",54.9883
"Wan",2015,"PXD002322","Hs_HCW_3","Spectral counts","Homo sapiens","WAN1100519_OT2_G166wce_HCW_P1C01.raw",54.9849
"Wan",2015,"PXD002322","Hs_HCW_3","Spectral counts","Homo sapiens","WAN1100519_OT2_G166wce_HCW_P1C02.raw",54.9854
"Wan",2015,"PXD002322","Hs_HCW_3","Spectral counts","Homo sapiens","WAN1100519_OT2_G166wce_HCW_P1C03.raw",54.9818
"Wan",2015,"PXD002322","Hs_HCW_3","Spectral counts","Homo sapiens","WAN1100519_OT2_G166wce_HCW_P1C04.raw",54.9827
"Wan",2015,"PXD002322","Hs_HCW_3","Spectral counts","Homo sapiens","WAN1100519_OT2_G166wce_HCW_P1C05.raw",54.9868
"Wan",2015,"PXD002322","Hs_HCW_3","Spectral counts","Homo sapiens","WAN1100519_OT2_G166wce_HCW_P1C06.raw",54.9944
"Wan",2015,"PXD002322","Hs_HCW_3","Spectral counts","Homo sapiens","WAN1100519_OT2_G166wce_HCW_P1C07.raw",54.9834
"Wan",2015,"PXD002322","Hs_HCW_3","Spectral counts","Homo sapiens","WAN1100519_OT2_G166wce_HCW_P1C08.raw",54.9942
"Wan",2015,"PXD002322","Hs_HCW_3","Spectral counts","Homo sapiens","WAN1100519_OT2_G166wce_HCW_P1C09.raw",54.9844
"Wan",2015,"PXD002322","Hs_HCW_3","Spectral counts","Homo sapiens","WAN1100519_OT2_G166wce_HCW_P1C10.raw",54.9936
"Wan",2015,"PXD002322","Hs_HCW_3","Spectral counts","Homo sapiens","WAN1100519_OT2_G166wce_HCW_P1C11.raw",54.9818
"Wan",2015,"PXD002322","Hs_HCW_3","Spectral counts","Homo sapiens","WAN1100519_OT2_G166wce_HCW_P1C12.raw",54.9807
"Wan",2015,"PXD002322","Hs_HCW_3","Spectral counts","Homo sapiens","WAN1100519_OT2_G166wce_HCW_P1D01.raw",54.982
"Wan",2015,"PXD002322","Hs_HCW_3","Spectral counts","Homo sapiens","WAN1100519_OT2_G166wce_HCW_P1D02.raw",54.9993
"Wan",2015,"PXD002322","Hs_HCW_3","Spectral counts","Homo sapiens","WAN1100519_OT2_G166wce_HCW_P1D03.raw",54.983
